Sample,toxin_abundance,toxin_clusters,toxin_families,longitude,latitude,ET0,AI,ports5,ports4,ports3,ports2,ports1,cities12,cities11,cities10,cities9,cities8,cities7,cities6,cities5,cities4,cities3,cities2,cities1,bio40,bio39,bio38,bio37,bio36,bio35,bio34,bio33,bio32,bio31,bio30,bio29,bio28,bio27,bio26,bio25,bio24,bio23,bio22,bio21,bio20,biomass,HDI,GDP_per_capita_PPP,GDP_PPP,pop_density,pop_count,DTI,Soybean_Glyphosate_2020_L,Soybean_Glyphosate_2020_H,Soybean_Glufosinate_2020_L,Soybean_Glufosinate_2020_H,Corn_Glufosinate_2020_L,Corn_Glufosinate_2020_H,Corn_Chlorpyrifos_2020_L,Corn_Chlorpyrifos_2020_H,soc,silt,sand,phh2o,ocs,ocd,nitrogen,clay,cec,cfvo,bdod,elevation,bio19,bio18,bio17,bio16,bio15,bio14,bio13,bio12,bio11,bio10,bio9,bio8,bio7,bio6,bio5,bio4,bio3,bio1,bio2,PFT9,PFT8,PFT7,PFT6,PFT5,PFT4,PFT32,PFT31,PFT30,PFT3,PFT29,PFT28,PFT27,PFT26,PFT25,PFT24,PFT23,PFT22,PFT21,PFT20,PFT2,PFT19,PFT18,PFT17,PFT16,PFT15,PFT14,PFT13,PFT12,PFT11,PFT10,PFT1,PFT0
755.EF.THETA.22.07.11.lane3.NoIndex.L003,1.084542952,78.07843137,44.43137255,-3.204,55.905,699,10473,7,7,14,7,51,0,0,0,9,4,10,11,51,0,35,96,309,-0.828101993,-1.616336942,1.163506985,-0.219199002,0.301468998,1.069434881,0.828384757,0.814306438,1.091270447,0.112529792,0.767632008,1.095493674,0.98107028,24.24034691,138.802597,81.56281281,56.41216278,0.644524336,12.64519978,163.651001,83.4381485,500,0.776963472,26749.68164,757121920,3024.457764,1459.029297,1,-1.5,-1.5,-1.5,-1.5,0.009656892,0.012509432,0.000119545,0.000152402,0,0,0,0,0,0,0,0,0,0,0,178,189,180,154,207,14.1334753,45,74,733,3.25,13.55000019,4.716666698,8.5,18.19999886,0.200000003,18.39999962,424.4468384,37.22527695,8.037500381,6.775000095,0,24.47999954,0,0,0,0,0,6.900000095,0,0,0.860000014,0,33.52000046,0,0,0,0,0,0.200000003,0,0,4.380000114,0,4.539999962,0,0,0,25.18000031,0,0,0,0,0
2382.RU006.C181.RH.2.147.root.6.11.lane1.NoIndex.L001.sequences,1.084238805,134,62,-72.49427,41.00936,1153,10155,11,11,76,87,89,11,18,18,21,11,19,18,92,118,82,137,24,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,216.2875824,140.4458618,-128,-2,-2,-2,-2,-2,-2,-2,-2,1020,359,506,50,55,461,8950,134,316,47,121,7,305,270,261,323,9.895920753,83,110,1171,0.216666743,21.39999962,18.68333435,2.800000191,32.90000153,-5.199999809,27.70000076,863.7918701,28.87537956,10.75,9.5,0,0.100000001,7.599999905,0,0,0,0,8.699999809,0,0,1.840000033,0.75999999,2.879999876,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,52.61999893,0,0,0,16.70000076,6
632.Agricultural.soil.soy,1.075044789,123,58,-80.39,43.63,893,10305,41,46,64,41,101,6,9,8,6,8,28,33,9,18,94,162,37,0.644575,0.771008015,1.430811048,0.057753,-0.378544003,1.071099043,0.741394401,0.741394401,1.088154435,0.146692738,0.678617001,1.106946945,0.960540175,66.57119751,207.1530762,85.5795517,182.7519226,0.476361215,43.68930054,222.1950073,132.5247803,500,0.854777873,34639.73438,38146892,13.23787498,8.2457304,3,2.122916222,2.754257917,0.055040654,0.094549857,0.022799965,0.030082194,8.82E-05,0.000113367,430,491,343,68,61,422,6356,166,219,34,136,366,184,267,173,278,17.88176727,53,95,921,-6.400000095,18.31666565,-5.733333588,17.58333397,36.90000153,-11.60000038,25.29999924,1010.427734,26.17434502,6.3125,9.658333778,0,0,3.279999971,0,0,0,0,0,0,0,1.839999914,0,0,0,0,0,0,0,0,0,0.02,17.57999992,0,7.360000134,0,13.26000023,0,56.65999985,0,0,0,0,0
2382.MU002.C3.HA.1.63.root.6.11.lane1.NoIndex.L001.sequences,1.052719808,151,64,-75.4526,41.06297,1001,12553,80,80,82,83,89,8,28,8,27,15,8,28,31,32,98,68,60,0.140461996,1.171285033,1.952432036,0.132889003,-0.288439989,1.101860166,0.919989705,0.919989705,1.115911245,0.074674711,0.873884976,1.134740949,1.041537046,69.3948822,191.7768402,78.70665741,194.8197632,0.404955775,53.01399994,204.0740051,130.327179,3400,0.881735682,37215.18359,141650736,58.97533798,38.26643753,1,3.01407671,3.01407671,0.010179057,0.010179057,0.001731271,0.010408735,5.69E-05,0.000164988,2729,383,477,43,65,659,13820,140,483,56,100,581,267,337,265,356,12.19771481,82,127,1257,-4.199999809,18.21666718,-3.616666555,15.86666679,35.90000153,-10.39999962,25.5,918.4921265,31.40668488,7.3125,11.27499962,0,0,58.5,0,0,0,0,4.5,0,0,0.219999999,0,0,0,0,0,0,0,0,0,0,0,0.060000002,0,0,0,0,0,0,0,0,36.81999969,0
1024.MU002.C3.HA.2.66.rhizo.6.11.G1.L00,1.044741852,185,75,-75.45015,41.06278,1001,12553,85,85,87,88,94,8,28,8,27,15,8,28,31,32,98,68,60,0.140461996,1.171285033,1.952432036,0.132889003,-0.288439989,1.101860166,0.919989705,0.919989705,1.115911245,0.074674711,0.873884976,1.134740949,1.041537046,69.3948822,191.7768402,78.70665741,194.8197632,0.404955775,53.01399994,204.0740051,130.327179,3400,0.881735682,37215.18359,141650736,58.97533798,38.26643753,1,3.01407671,3.01407671,0.010179057,0.010179057,0.001731271,0.010408735,5.69E-05,0.000164988,2677,383,477,43,65,659,13820,140,483,56,99,577,267,337,265,356,12.19771481,82,127,1257,-4.199999809,18.21666718,-3.616666555,15.86666679,35.90000153,-10.39999962,25.5,918.4921265,31.40668488,7.3125,11.27499962,0,0,58.5,0,0,0,0,4.5,0,0,0.219999999,0,0,0,0,0,0,0,0,0,0,0,0.060000002,0,0,0,0,0,0,0,0,36.81999969,0
2382.DPOO1.C1.HA.1.427.rhizo.4.12.lane7.NoIndex.L007.sequences,1.043330894,135.3076923,62.38461538,-72.46171,41.02534,1160,10159,8,8,73,88,89,11,18,18,22,11,19,18,93,114,79,137,24,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,114.3391876,74.22710419,-128,-2,-2,-2,-2,-2,-2,-2,-2,1022,394,482,51,56,448,9011,124,312,53,122,7,307,269,262,325,9.835706711,83,111,1179,0.149999931,21.45000076,18.76666641,2.716666698,33.20000076,-5.400000095,27.79999924,868.4899902,28.84036255,10.77083302,9.574999809,0,0.100000001,7.599999905,0,0,0,0,8.699999809,0,0,1.840000033,0.75999999,2.879999876,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,52.61999893,0,0,0,16.70000076,6
1883.2007.379.Crump.Artic.LTREB.main.lane2.NoIndex,1.043124868,40.625,28.25,-149.596106,68.639895,437,5438,168,168,725,1876,2473,362,720,362,376,679,362,2283,720,2607,2265,2415,3650,-0.706435978,-0.369841009,-0.45440501,-0.411103994,-1.152147055,0.38354823,0.439236999,0.367987841,0.525942743,0.15463534,0.346760005,0.536938012,0.429486632,12.46720505,129.868103,81.18408966,122.2602615,0.858871341,0.156452,170.6929932,68.83610535,1650,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3266,407,379,59,87,622,12715,213,715,64,50,728,33,120,26,120,64.78248596,7,47,238,-24.31666756,8.833333015,-20.56666756,8.833333015,45.59999847,-30.20000076,15.39999962,1392.329346,23.09941483,-9.541666985,10.53333378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20000076,0,0,0,0,0,0,5,16.89999962,57.90000153,0,0,0
1716.McG.PAPrS16,1.036289079,106,53,-79.55359645,8.989456833,1739,12697,2,25,54,2,2441,0,1,0,5,18,81,141,8,627,1261,1,1509,1.440971017,-0.470564991,0.120155998,1.609511018,1.16336906,1.395756364,0.601941049,0.445737392,1.457117558,0.377696961,0.290203989,1.574329019,1.076601267,158.2818451,202.7293854,195.1253815,167.637619,0.095552295,152.9649963,211.0180054,180.3388672,800,0.662,10526.5166,1716069632,184.1076813,156.4900665,1,-1.5,-1.5,-1.5,-1.5,0.023806812,0.027843025,0.000139538,0.000156213,456,292,273,55,53,328,3401,435,150,149,121,50,943,242,65,943,70.03334045,21,387,2209,26.23333359,27.81666565,27.14999962,26.23333359,8.699998856,22.70000076,31.39999962,64.66112518,77.58621979,26.90833282,6.75,0,0,0,36.34000015,0,48.93999863,0,1.5,0,0,0.439999998,0,2.460000038,0,0,0,1.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539999962,0,4
1031.HJDF3,1.030215968,61,37,-122.16,44.23,1245,13260,132,132,177,170,163,64,64,64,77,87,74,219,379,64,652,150,848,3.815960884,-1.744897008,-0.209719002,1.943899989,-0.132097006,1.510197639,0.384649932,0.378952533,1.538305521,0.443697065,0.296281993,1.597092986,1.016833425,47.79172897,210.4876099,214.4526978,44.35906982,0.534977913,37.88000107,240.1100006,128.0881805,3300,0.867813468,34269.83594,5146992,0.136124045,0.083939157,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,2312,380,471,55,51,434,9654,149,554,97,93,778,705,119,116,774,64.05205536,22,269,1652,2.150000095,16.26666641,16.18333244,2.533333302,28.59999847,-1.799999952,26.79999924,586.7868042,44.37645721,8.762499809,12.6916666,0,0,0,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95999908,0
990.KA1F.B.12,1.027939567,137,61,-88.230357,41.841508,1159,8135,49,49,59,58,273,18,9,18,27,46,26,64,29,194,85,192,9,0.358713001,1.353386045,0.994159997,0.260755002,-0.513616979,0.999223709,0.722747207,0.722747207,1.017715812,0.13765794,0.689625978,1.049134135,0.901709735,68.92341614,201.5274658,72.81780243,201.5274658,0.427929491,52.48469925,213.7749939,133.0896301,500,0.888232708,39900.08594,1368178048,55.609272,25.29103851,2,1.687799454,1.687799454,0.045401782,0.049921237,0.002996809,0.01157145,0.000128332,0.000257199,390,556,98,64,77,419,10881,346,276,23,138,226,135,309,135,309,31.18872452,36,106,943,-4.150000095,21.73333359,-4.150000095,21.73333359,40,-10.89999962,29.10000038,1041.331055,28.60416603,9.354166985,11.4416666,0,0,0,0,0,0,0,6.099999905,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24000001,0,92.48000336,0,0,0,0,0
1674.McG.G110713Sm5,1.024932892,242,88,-73.914,40.811,1310,8972,4,4,6,7,9,0,0,0,26,40,27,49,15,70,31,57,0,0.508078992,0.667950988,1.761960983,0.010808,-0.051817,1.086901784,0.758947432,0.758947432,1.097518206,0.142988116,0.719380975,1.107555985,0.970083833,82.49866486,198.4265442,82.49866486,176.5670776,0.383124322,60.03929901,213.8359985,140.3075714,0,0.890088916,45405.85156,19407417344,20767.62109,13526.26465,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,12,260,309,260,318,10.417449,75,110,1176,0.75000006,23.14999962,0.75000006,22.5,34.20000076,-4.599999905,29.60000038,907.9893799,28.02144241,11.99166679,9.583333969,0,0,2,0,0,0,0,20.89999962,0,0,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.899999619,54.88000107,0,0,0,0.699999988,8
1883.2006.134.Crump.Artic.LTREB.main.lane1.NoIndex,1.0222979,70,41.66666667,-149.576,68.6,443,5459,180,180,735,1886,2483,372,730,372,386,690,372,2293,730,2617,2275,2425,3660,-0.706435978,-0.369841009,-0.45440501,-0.411103994,-1.152147055,0.38354823,0.439236999,0.367987841,0.525942743,0.15463534,0.346760005,0.536938012,0.429486632,12.46720505,129.868103,81.18408966,122.2602615,0.858871341,0.156452,170.6929932,68.83610535,400,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3632,419,392,57,120,761,13692,189,801,68,45,761,34,120,27,120,63.9299202,7,47,239,-24.11666679,8.716666222,-20.43333435,8.716666222,45.20000076,-30,15.19999981,1380.836914,23.41445351,-9.516666412,10.58333302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20000076,0,0,0,0,0,0,5,16.89999962,57.90000153,0,0,0
1526.HCanyon6R3,1.020848831,160.75,68.5,-110.677,37.55,2121,669,705,705,833,708,712,174,227,224,174,217,249,227,310,248,276,428,652,0.981383026,0.690701008,0.193360999,-1.380977988,0.283755988,0.266321003,0.144926384,0.141305923,0.26769647,0.237995893,0.118395999,0.275709003,0.209601328,85.85319519,240.3826141,225.6700745,195.6584625,0.381742805,75.93769836,264.2430115,165.3581238,200,0.865029156,28432.75977,3117871.25,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,43,250,590,83,7,81,595,160,88,178,144,1142,27,37,23,54,36.06726837,4,20,142,2.716666698,27.79999924,19.91666603,21.96666718,43,-4.800000191,38.20000076,1013.919312,35.52325439,15.03750038,15.27500057,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.90000153,0,0,0,0,0
2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences,1.020718038,139,63,-72.46176,41.02539,1160,10159,8,8,73,88,89,11,18,18,22,11,19,18,93,114,79,137,24,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,114.3391876,74.22710419,-128,-2,-2,-2,-2,-2,-2,-2,-2,1022,394,482,51,56,448,9011,124,312,53,122,7,307,269,262,325,9.835706711,83,111,1179,0.149999931,21.45000076,18.76666641,2.716666698,33.20000076,-5.400000095,27.79999924,868.4899902,28.84036255,10.77083302,9.574999809,0,0.100000001,7.599999905,0,0,0,0,8.699999809,0,0,1.840000033,0.75999999,2.879999876,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,52.61999893,0,0,0,16.70000076,6
1883.2011.492.Crump.Artic.LTREB.main.lane4.NoIndex,1.019496916,40,27.5,-143.1903833,70.06601667,345,3356,108,108,1527,2678,3275,1165,1522,1165,1178,1482,1165,3086,1522,3409,3067,3217,4453,-0.935898006,-1.253774047,-0.529963017,-0.773289025,-0.87755698,0.305021226,0.3955037,0.292146534,0.462353915,0.197031751,0.288316011,0.470773995,0.361289322,15.92436886,140.8253326,72.73116302,121.2689285,0.88369894,0.00645161,189.095993,75.21020508,200,0.886376381,43268.66016,0,0,0,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,2620,464,325,66,94,587,12946,210,632,59,54,13,15,53,12,56,60.00710297,3,22,116,-26.81666565,6.966666698,-23.68333435,5.816666603,46.90000153,-33.20000076,13.69999981,1415.00293,19.26083755,-10.98333359,9.033332825,0,0,0.100000001,0,0,0,32.79999924,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.70000076,0,0,1,2
1521.SPL.Fall.1.s.8.1.sequences,1.019320333,39.77777778,26.33333333,-106.74,40.45,1216,5136,953,953,999,956,960,26,159,141,70,26,141,164,166,217,350,159,911,0.706080973,-0.120243996,0.653352022,-0.558080971,-0.066896997,0.835756838,0.407154858,0.407154858,0.869535983,0.298478454,0.395797998,0.885312021,0.629851818,81.05690765,208.0674591,128.139328,165.109314,0.377367169,66.50469971,224.302002,144.2202148,3300,0.889160812,37107.94141,0,0.343743205,0.225089923,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1256,373,478,56,58,489,7306,148,265,131,114,3090,152,156,146,174,8.913303375,45,61,631,-7.616666794,10.36666679,7.216666698,-2.016666651,34.59999847,-14.39999962,20.20000076,756.333374,40.12524033,0.691666722,13.88333321,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.10000038,0,0,0,0,0,0,0,0,6.900000095,0,0,0
1883.2008.051.Crump.Artic.LTREB.main.lane2.NoIndex,1.011787125,18,13,-149.89803,68.98633,400,5274,587,587,1229,2380,2977,866,1224,866,880,1184,866,2787,1224,3111,2769,2919,4154,-0.576573014,-0.292519003,-0.445522994,-0.451931,-1.176779985,0.369630218,0.409497768,0.34842661,0.501198292,0.155124858,0.331227988,0.510250986,0.407865673,12.06764507,135.6574097,81.33253479,127.7715683,0.870825827,0.104838997,176.5579987,70.45417786,400,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3449,410,349,51,94,578,12378,242,658,47,44,452,30,103,25,103,62.73191452,8,44,211,-24.98333359,9.083333015,-21.16666603,9.083333015,46.29999924,-30.60000038,15.69999981,1428.505737,21.23830032,-9.666666985,9.833333015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,5.099999905,16.10000038,57.29999924,0,0,0
1521.F1.s.8.1.sequences,1.009307575,33,22,-105.52,40.05,1320,3877,881,1001,1009,978,881,17,17,17,32,22,38,17,52,94,461,28,950,0.320268989,-0.319379002,1.010139942,-0.349415988,-0.044367,1.005117416,0.672117233,0.636960328,1.032978654,0.200413719,0.630877018,1.046592832,0.851948261,83.19404602,204.2368469,120.2964554,164.8811493,0.361433864,68.57929993,219.6820068,143.8780823,3300,0.889160812,37107.94141,5431852.5,1.196106195,0.78787756,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,762,317,574,56,38,370,5110,110,224,213,113,2877,103,157,99,157,21.81588745,30,56,504,-5.083333015,12.28333282,-1.066666722,12.28333282,34,-12.19999981,21.79999924,722.786438,42.37745285,2.879166603,14.40833282,0,14.92000008,0,0,0,0,0,6.400000095,0,0,0.02,0,0,0,0,0,0,0,0,0,68.05999756,0,0,0,0,0,8.800000191,1.799999952,0,0,0,0,0
1717.3IF.improved.leguminous,1.004885201,198,76,34.523,0.1071,1858,10037,501,518,507,501,1289,0,6,0,6,9,14,6,27,18,366,192,783,-0.456360996,0.243828997,1.181586027,0.531922996,1.34186995,1.003502369,0.686853886,0.63883853,1.197739959,0.228897229,0.488007993,1.308267951,0.949814677,163.5603027,177.7260742,175.957077,166.651535,0.039617132,159.6750031,183.0299988,169.4864044,10000,0.47299999,981.9922485,35949576,941.1799316,809.9381714,1,-1.5,-1.5,-1.5,-1.5,0.000236282,0.000277502,5.53E-06,6.09E-06,546,261,287,56,60,401,3400,452,189,107,116,1438,430,322,286,689,38.4127655,64,270,1865,20.13333321,21.85000038,21.60000038,21.36666679,14.40000057,14.30000019,28.70000076,68.10614014,82.58101654,21.05416679,11.89166641,0,0,0,0,0,0,0,0,0,0,1.75999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14000034,1.319999933,85.80000305,0,0,0,0,0
1883.2008.444.Crump.Artic.LTREB.main.lane2.NoIndex,1.000971067,73,44,-149.1815373,68.5896775,434,5564,287,287,862,2013,2610,499,857,499,513,817,499,2420,857,2744,2402,2552,3787,-0.763357997,-0.356451988,-0.450874001,-0.413397014,-1.169427991,0.382043064,0.446347088,0.372256994,0.52696991,0.151849553,0.353419989,0.537494004,0.431417108,12.45349312,129.9937744,71.16882324,122.3799667,0.85982579,0.158065006,170.753006,68.84397125,200,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3447,441,358,55,86,673,11757,202,623,88,33,877,34,122,26,122,64.89780426,7,47,242,-24.53333282,8.083333015,-20.79999924,8.083333015,44.70000076,-30.10000038,14.60000038,1370.731079,22.81879234,-10.04166698,10.20000076,0,17,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,17.5,60,0,1,0
1038.HR3,1.000490429,174,68,-121.02,43.91,1425,2167,141,141,216,179,174,18,122,18,61,42,34,186,285,122,595,159,791,1.399063945,-1.741336942,-0.214741006,-0.673986018,0.376828998,0.695103765,0.233378157,0.218822464,0.705562592,0.445304483,0.204741001,0.769519985,0.428890198,50.21348572,220.7494659,203.9531555,46.73478317,0.528557777,40.13729858,247.0440063,132.133194,740,0.867813468,34269.83594,95244.94531,0,0,3,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,195,285,590,70,27,230,2276,125,179,143,133,1313,114,54,46,128,41.20251465,14,44,309,-0.933333218,15.5666666,15.40000057,-0.583333254,35.90000153,-7.699999809,28.20000076,681.8039551,47.5162468,6.854166508,17.05833244,0,0,0,0,0,0,0,0,0.219999999,0,0.219999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.55999756,0,0,0
2382.DPOO1.C1.HA.1.23.r1.root.6.11.lane7.NoIndex.L007.sequences,1.000276141,126,60,-72.4617,41.02536,1160,10159,8,8,73,88,89,11,18,18,22,11,19,18,93,114,79,137,24,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,114.3391876,74.22710419,-128,-2,-2,-2,-2,-2,-2,-2,-2,1022,394,482,51,56,448,9011,124,312,53,122,7,307,269,262,325,9.835706711,83,111,1179,0.149999931,21.45000076,18.76666641,2.716666698,33.20000076,-5.400000095,27.79999924,868.4899902,28.84036255,10.77083302,9.574999809,0,0.100000001,7.599999905,0,0,0,0,8.699999809,0,0,1.840000033,0.75999999,2.879999876,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,52.61999893,0,0,0,16.70000076,6
632.Arctic.Tundra.1,0.999624439,70,41,-111.58,64.87,431,5823,4114,4114,4377,4529,4541,3090,3988,3821,3845,3090,3991,4006,4479,4319,3988,4164,5634,-0.146311,-0.183969006,-0.171955004,-0.299780011,-1.266801,0.548427165,0.477476537,0.436031371,0.66170907,0.163305417,0.424288988,0.690819979,0.535559237,20.86476135,159.0326538,58.78223801,140.1311493,0.783716023,2.25999999,199.1369934,88.96537018,1650,0.852905393,15034.78711,0,0,0,4,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,752,336,558,57,58,656,2982,107,671,138,66,423,34,105,31,109,51.78468323,9,43,251,-26.76666641,9.316666603,-26.45000076,8.366666794,47.29999924,-31.79999924,15.5,1507.159912,13.98872375,-9.541666985,6.616666317,0,1.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.899999619,0,0,0,0,0,0,0,4.599999905,41.70000076,0,0,42
1674.McG.P110718Cps2,0.998874211,185.5,75.5,-73.975,40.777,1333,9098,2,3,2,3,6,0,0,0,26,42,30,52,17,66,35,53,0,0.508078992,0.667950988,1.761960983,0.010808,-0.051817,1.086901784,0.758947432,0.758947432,1.097518206,0.142988116,0.719380975,1.107555985,0.970083833,82.49866486,198.4265442,82.49866486,176.5670776,0.383124322,60.03929901,213.8359985,140.3075714,0,0.890088916,46639.14453,60381134848,49020.36328,31943.74023,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,35,270,317,270,327,9.970087051,78,114,1217,1.100000024,23,1.100000024,22.38333321,33.5,-4.199999809,29.29999924,888.90979,27.5621891,12.08333302,9.233333588,0,0,0,0,0,0,0,13.19999981,0,0,3.679999828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.279999733,0,0,0,0.899999976,73
2229.S1.T3.4.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0.997804826,9.666666667,8.111111111,148.3033,-41.871,1253,5576,90,129,90,100,944,85,99,85,886,106,138,99,928,1351,6717,915,7141,0.0517,-1.413830996,1.13262403,-0.560769022,0.886910975,1.03075397,0.602552533,0.583980441,1.033052921,0.211806133,0.519505978,1.038682222,0.826620519,75.55809784,193.2044678,181.7186127,97.27522278,0.395940095,59.10520172,212.1809998,136.2854614,0,0.860427082,23644.875,16214974,307.2221375,94.45523071,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,4,171,166,158,219,20.17790604,37,83,699,9.199999809,16.70000076,11.5,15.51666641,18.10000038,4,22.10000038,303.0610962,53.6371994,12.98750019,9.708333015,0,0,0,0,0,0,0,0,0,0,0.420000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.539999962,0,0,0,0,91
1717.5.low.fertilizer,0.994671606,197,76.5,34.522,0.1127,1861,10004,503,519,509,503,1291,2,8,2,7,10,15,8,29,20,368,193,784,-0.456360996,0.243828997,1.181586027,0.531922996,1.34186995,1.003502369,0.686853886,0.63883853,1.197739959,0.228897229,0.488007993,1.308267951,0.949814677,163.5603027,177.7260742,175.957077,166.651535,0.039617132,159.6750031,183.0299988,169.4864044,10000,0.47299999,981.9922485,35949576,917.0526123,789.1748657,1,-1.5,-1.5,-1.5,-1.5,0.000236282,0.000277502,5.53E-06,6.09E-06,412,254,275,55,49,384,3241,471,180,106,117,1449,433,323,284,687,38.13206482,64,271,1862,20.16666603,21.88333321,21.64999962,21.39999962,14.30000114,14.39999962,28.70000076,68.36151123,83.39160156,21.08749962,11.92500019,0,0,0,0,0,0,0,0,0,0,1.75999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14000034,1.319999933,85.80000305,0,0,0,0,0
1717.12IF.improved.leguminous,0.990769464,197,75,34.479,0.0929,1858,9954,506,522,511,506,1294,2,10,2,6,13,14,10,31,23,371,196,787,-0.529044986,0.185941994,1.030825019,0.563452005,1.35728395,0.976281285,0.69816792,0.606647015,1.202346206,0.245628163,0.467615008,1.318714976,0.935661793,163.8094635,178.0163116,176.6699219,167.7879944,0.03852405,159.6569977,183.8800049,170.1496735,10000,0.47299999,981.9922485,29185310,755.7489014,650.364563,1,-1.5,-1.5,-1.5,-1.5,0.000238209,0.000279429,5.73E-06,6.30E-06,491,252,278,57,64,406,3384,471,199,100,112,1426,424,317,281,685,38.65230942,64,272,1850,20.28333282,22.01666641,21.76666641,21.51666641,14.29999924,14.5,28.79999924,68.52752686,82.69231415,21.21249962,11.82499981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21999979,0,18.05999947,0,77.75999451,0,0,0,0,0
